종목코드,유동자산,자산총계,유동부채,부채총계,결산기준일
208710,22874669969.0,46004234212.0,10960192287.0,14611976502.0,2016-03-31
43150,166865776076.0,283365539379.0,102918374341.0,145288300154.0,2016-03-31
3610,153866059788.0,251607594012.0,67712254345.0,70631686794.0,2016-12-31
14580,67685222003.0,273172539095.0,79722981611.0,105513418768.0,2016-03-31
35150,112652032777.0,178456481344.0,58828693300.0,70171107100.0,2016-03-31
2410,53348136401.0,95274966203.0,45620623610.0,51515227551.0,2016-03-31
7210,251786835213.0,426338589495.0,115055743496.0,156963538619.0,2016-03-31
4740,26845938104.0,42704762132.0,10726975219.0,22200515350.0,2016-03-31
6910,37086919110.0,87807807679.0,34954293256.0,39459995898.0,2016-03-31
890,80118954604.0,211288045217.0,81572442591.0,106362536443.0,2016-03-31
3000,164435443034.0,266682045606.0,42467452279.0,51719309423.0,2016-03-31
14470,33727653822.0,227378883655.0,15608674916.0,31853169090.0,2016-03-31
11390,47544190779.0,117955209499.0,49027324853.0,59404548514.0,2016-03-31
100120,67628059392.0,103228040109.0,11306019643.0,16228812574.0,2016-03-31
33560,118045632637.0,189933028509.0,34800692764.0,35811052039.0,2016-03-31
100220,109350606988.0,228435662417.0,46158722254.0,58672777380.0,2016-03-31
90460,189541296260.0,347774280225.0,164552934220.0,242222671855.0,2016-03-31
83650,214129323442.0,467507265099.0,338040757437.0,377965159936.0,2016-03-31
82920,59543913213.0,114477142733.0,17856964022.0,20921213933.0,2016-09-30
42370,116078641215.0,256400351081.0,58150042210.0,88088895851.0,2016-09-30
32850,20085367762.0,51624884618.0,8331140010.0,14385498040.0,2016-03-31
93190,90334702749.0,131565390684.0,19286730383.0,21159465102.0,2016-03-31
5180,330636076751.0,624630398032.0,86760583478.0,116612511795.0,2016-03-31
3960,239225945923.0,691877068780.0,348260975755.0,442504037224.0,2016-03-31
8040,223481722764.0,564635424389.0,331445779480.0,503978428921.0,2016-03-31
7160,272335266591.0,967991230683.0,471063819296.0,585200227506.0,2016-03-31
14710,97513775421.0,311140063476.0,105930017530.0,129565110981.0,2016-03-31
79660,163403244198.0,370829104239.0,211789353615.0,233660364063.0,2016-03-31
123260,37226874630.0,114406005439.0,51388774485.0,59134474498.0,2016-03-31
5090,257558367137.0,851203108923.0,331032344350.0,529842595649.0,2016-03-31
122350,60455932368.0,283405634675.0,93588760186.0,182284285380.0,2016-03-31
5610,231490968059.0,604324622232.0,276032661057.0,346514223760.0,2016-03-31
23600,114979096213.0,540110651181.0,148476458305.0,247084099337.0,2016-03-31
1470,1270410727705.0,1458648323818.0,1116098110270.0,1199112937363.0,2016-03-31
6400,5075548253957.0,15256809959738.0,3357431588045.0,5028728387794.0,2016-03-31
6660,179610419889.0,245496328822.0,47458234193.0,51408465893.0,2016-03-31
28260,11630378568298.0,40927732243283.0,15302352007996.0,23605952085105.0,2016-03-31
18260,3870429743556.0,6244872306619.0,1189584206044.0,1379595496979.0,2016-03-31
28050,3765027663022.0,5630847959417.0,3501950630489.0,4592752818039.0,2016-03-31
9150,2847069122221.0,7353893587452.0,1834987529493.0,3028329109335.0,2016-03-31
5930,126587169000000.0,241239789000000.0,49049500000000.0,62913603000000.0,2016-03-31
1360,64706486916.0,133304609253.0,31042122425.0,85717043188.0,2016-03-31
10140,10475186934658.0,18264847856164.0,10299002602540.0,13109298560534.0,2016-03-31
68290,67877693226.0,159195010321.0,47593968005.0,56641218596.0,2016-03-31
145990,767130000000.0,1988182000000.0,528599000000.0,891469000000.0,2016-03-31
3230,83383802056.0,301507827229.0,109530919440.0,136907518099.0,2016-03-31
2170,190655245085.0,285443120056.0,44574415841.0,53528731622.0,2016-03-31
70,1041344000000.0,3097117000000.0,616338000000.0,1284403000000.0,2016-03-31
2810,168305724257.0,311926932367.0,31745578594.0,49837620779.0,2016-03-31
54540,81143234310.0,132464540579.0,41607095925.0,57993287551.0,2016-03-31
5680,306691123725.0,488032961274.0,23738115628.0,27578642027.0,2016-03-31
3720,48486377664.0,166495263050.0,49351157978.0,60126379102.0,2016-03-31
2450,196544926213.0,407499417596.0,121372416812.0,193622212551.0,2016-03-31
520,55096632437.0,98239696652.0,40870821348.0,44566127421.0,2016-03-31
37460,202604622364.0,342693740732.0,155266536356.0,178975141860.0,2016-03-31
250,101205034259.0,187802245739.0,22323589784.0,31044075293.0,2016-03-31
4690,1271103449112.0,3769507497409.0,970761704805.0,2388976853877.0,2016-03-31
24950,77813513606.0,184594554048.0,77098035434.0,82683894522.0,2016-03-31
10960,153769456653.0,248312813880.0,115378356484.0,124038126356.0,2016-03-31
46390,19378149758.0,39893990026.0,6623676693.0,8411946671.0,2016-03-31
9470,77871107552.0,128308218986.0,74241504960.0,91833820093.0,2016-03-31
11230,21618051853.0,70549733270.0,53251600627.0,63097408131.0,2016-03-31
1820,59029857599.0,114290649931.0,55200342851.0,66293798696.0,2016-03-31
390,269748159099.0,541390645292.0,163498219243.0,264639682374.0,2016-03-31
41650,174221548254.0,343795725898.0,159086388922.0,203726574219.0,2016-03-31
91580,32753706468.0,105357746946.0,46888259899.0,66125860442.0,2016-03-31
89980,75294954587.0,183128810179.0,71521831632.0,92302189771.0,2016-03-31
75180,151067681379.0,246164298322.0,31775420936.0,47460969753.0,2016-03-31
7540,119546860959.0,263405214978.0,66875354444.0,101893528868.0,2016-03-31
38070,33751110758.0,60665764345.0,10105972643.0,15319879892.0,2016-03-31
6730,46919735983.0,923235727681.0,263990160280.0,512781776886.0,2016-03-31
7860,1308642821409.0,2596721788669.0,1313912504160.0,1598366424850.0,2016-03-31
200880,929517952998.0,1676677238498.0,927235056780.0,1050267992870.0,2016-03-31
17390,734113760640.0,1508732858697.0,395086855723.0,620704201580.0,2016-03-31
46890,449055699224.0,1072570921401.0,343774338529.0,449815470242.0,2016-03-31
4410,14934674260.0,58661860645.0,23375204463.0,32707421101.0,2016-03-31
63170,111296222341.0,134644370524.0,60964732918.0,67051261403.0,2016-03-31
21050,118272184778.0,235098769706.0,155344746271.0,165818765322.0,2016-03-31
93920,170790320139.0,256016529644.0,103096076801.0,104706410952.0,2016-03-31
189860,16129952748.0,35926073421.0,6086426392.0,6432564259.0,2016-03-31
8490,198086016438.0,552161547672.0,122924034308.0,290113991375.0,2016-03-31
35890,428433393648.0,725392119416.0,364367952644.0,518648875006.0,2016-03-31
3100,84767446932.0,588392245684.0,135829625828.0,301131950097.0,2016-03-31
123420,109602960790.0,118405093878.0,7965973302.0,9504626735.0,2016-03-31
7610,53818839440.0,131096590988.0,20300395456.0,52889846513.0,2016-03-31
136490,227708715933.0,527940026029.0,322501597989.0,352531942861.0,2016-03-31
2820,232724781160.0,540091499790.0,175798941525.0,267545413861.0,2016-03-31
14620,278614320336.0,540802555623.0,54805437323.0,77937144857.0,2016-03-31
37350,238659796007.0,294954985414.0,108859494076.0,123752062707.0,2016-03-31
14910,28914534430.0,46862193885.0,16007359544.0,17548546806.0,2016-03-31
4980,281912698691.0,1038661275467.0,525471745133.0,739200864912.0,2016-03-31
11300,133384038499.0,259705156561.0,124368961659.0,156917543747.0,2016-03-31
81580,70508557113.0,130331260675.0,39123656420.0,40069549066.0,2016-03-31
15750,1431123188736.0,3232425577881.0,1460099300890.0,2086044641803.0,2016-03-31
180,122740602772.0,644912462550.0,73562128997.0,161518063449.0,2016-03-31
2420,3214168990.0,44764051237.0,4327552723.0,19494361426.0,2016-03-31
4360,218726548565.0,929511972820.0,135298117266.0,205821618634.0,2016-03-31
4490,676027235743.0,988473656521.0,193280297736.0,210575530434.0,2016-03-31
11560,102698815140.0,144890731236.0,38033008269.0,39742736959.0,2016-03-31
121800,55872996409.0,81503714959.0,7575911151.0,20880234793.0,2016-03-31
1430,1244009686909.0,3657738719273.0,622392016866.0,1747253335046.0,2016-03-31
3030,988858286200.0,2057682934782.0,594803173039.0,825806565895.0,2016-03-31
19440,310984577797.0,508480709425.0,173137113704.0,220114851305.0,2016-03-31
58650,1964230948605.0,5250692979845.0,1095645804341.0,2441214249103.0,2016-03-31
13000,26217331668.0,36852486023.0,5082272123.0,5267851800.0,2016-03-31
100700,45683745090.0,80103699653.0,12667781341.0,12667781341.0,2016-03-31
91090,171148834190.0,339065361359.0,187582504647.0,201811522331.0,2016-03-31
21820,365690264766.0,651738107701.0,87642231005.0,108599499924.0,2016-09-30
67830,82011397257.0,526686200300.0,135967869583.0,184304453249.0,2016-03-31
33530,491468841439.0,868550830103.0,400095387146.0,478801432642.0,2016-03-31
36630,105327367378.0,237023816677.0,77281672238.0,91491376316.0,2016-03-31
75580,190693194340.0,534355535514.0,236169254357.0,359434634169.0,2016-03-31
53450,119517852097.0,262960459851.0,96864609725.0,131154289684.0,2016-03-31
145210,130624949770.0,339673429782.0,148286763453.0,166456184875.0,2016-03-31
49180,36530069967.0,78500938114.0,27859661128.0,29642349638.0,2016-03-31
68270,1061586630022.0,2735225329883.0,571412442968.0,755355726390.0,2016-03-31
68760,144208149451.0,470030573878.0,85267273581.0,195897565583.0,2016-03-31
35610,80178491836.0,186590752978.0,19190594336.0,22411572368.0,2016-03-31
36830,236805953990.0,755368696894.0,227830176153.0,244935134201.0,2016-03-31
39230,31314736570.0,97951900185.0,58679726679.0,63799331618.0,2016-03-31
4430,395447000000.0,874895000000.0,358932000000.0,549891000000.0,2016-03-31
86980,142446424154.0,186583646416.0,67898748670.0,68402610804.0,2016-03-31
17550,64960898666.0,114976614930.0,21697060209.0,23817911661.0,2016-03-31
3060,68499757628.0,105051932987.0,9737743038.0,30226261703.0,2016-03-31
94840,57938205530.0,92276331517.0,7101403155.0,9300118381.0,2016-03-31
192440,138953766043.0,186690504679.0,16945237222.0,17750176971.0,2016-03-31
20710,46162783148.0,102042956574.0,15908727491.0,18119128152.0,2016-03-31
33170,40460890760.0,214975373655.0,45110945368.0,51376439082.0,2016-03-31
25320,68775275278.0,140956144927.0,71123007781.0,78532679562.0,2016-03-31
16590,102057017887.0,377730124541.0,94578368394.0,121156632727.0,2016-03-31
29530,721802831316.0,938811897328.0,108585954621.0,122376112259.0,2016-03-31
4970,237225868845.0,505729433554.0,44373750662.0,62377869286.0,2016-03-31
65350,143313101326.0,336609103244.0,169842596176.0,235006094155.0,2016-03-31
104110,89064285721.0,145732280451.0,77591514832.0,85390545530.0,2016-03-31
5390,412972614268.0,685390896708.0,410537222082.0,479043272546.0,2016-09-30
4170,653960826763.0,8203524274506.0,1845931026091.0,4097859272308.0,2016-03-31
31430,318842872199.0,900937534400.0,280659051629.0,442889828057.0,2016-03-31
31440,147464032659.0,503487100798.0,91792383056.0,217632407447.0,2016-03-31
6880,67083827707.0,236360497317.0,39308759228.0,79087938295.0,2016-03-31
5800,137498881934.0,316962296195.0,21296371760.0,34062119298.0,2016-03-31
9270,252893766741.0,410023664044.0,151748940346.0,234949715101.0,2016-03-31
2700,34911848291.0,68731830242.0,20414509473.0,24491509473.0,2016-03-31
138070,47114458015.0,95146543426.0,20151605789.0,30270554418.0,2016-03-31
19170,215576544621.0,404820446585.0,176182998824.0,209889544038.0,2016-03-31
2870,53136658747.0,143141627499.0,93931737968.0,104572423549.0,2016-03-31
5450,85380911826.0,160889321552.0,79701545367.0,87050161476.0,2016-03-31
4080,52376618697.0,134646277265.0,44952185986.0,49712086853.0,2016-03-31
108320,425974217936.0,473889381146.0,121070311235.0,127667375589.0,2016-03-31
222800,162730566943.0,561350601556.0,302365508544.0,408311327267.0,2016-03-31
36710,159026562767.0,595939121177.0,298589364162.0,406119384490.0,2016-03-31
160980,40186309367.0,74902552512.0,11475231395.0,24610519841.0,2016-03-31
102280,193503243850.0,237910797927.0,58627156933.0,62982480180.0,2016-03-31
47400,57179036654.0,144545447365.0,27036223635.0,50240806321.0,2016-03-31
3410,510029571225.0,2922865842002.0,1116420533932.0,1544442403538.0,2016-03-31
3620,501443149115.0,1935288536123.0,775187403812.0,1213777303460.0,2016-03-31
4770,31258764214.0,40250593499.0,3930158965.0,12052499040.0,2016-03-31
99320,25731520450.0,61161738134.0,8851917509.0,12015495299.0,2016-03-31
49960,60313009974.0,80991569118.0,10440511636.0,10455987636.0,2016-03-31
50890,129367731476.0,323842172524.0,210761126782.0,245778940885.0,2016-03-31
4920,10877132604.0,39582769320.0,1840131949.0,8784881902.0,2016-03-31
112610,268452854444.0,413019468483.0,77842943804.0,88454417055.0,2016-03-31
96530,151798604901.0,196160824062.0,11831889821.0,59634835682.0,2016-03-31
60590,70024572692.0,202883595147.0,72802711480.0,97940129760.0,2016-03-31
13990,108093938430.0,225721581866.0,24772385341.0,54739466696.0,2016-03-31
8700,107917785030.0,154097429276.0,81440590640.0,83494245489.0,2016-03-31
90430,2110851132490.0,4786266214692.0,1034396156289.0,1244413485978.0,2016-03-31
2790,2871674860440.0,6553073534455.0,1142295061633.0,1439922079131.0,2016-03-31
52710,165144420194.0,372788284496.0,159978015314.0,218414459553.0,2016-03-31
74430,27464301667.0,55285083112.0,5675218621.0,6520204309.0,2016-03-31
92040,67831882257.0,145493195877.0,33520766292.0,34480406922.0,2016-03-31
83930,95454624387.0,128923929977.0,27475050925.0,34197767331.0,2016-03-31
90370,77031509876.0,103286078003.0,75741532102.0,87930552242.0,2016-03-31
36010,71721810816.0,100007323533.0,23377310877.0,25802438064.0,2016-03-31
2030,489088009493.0,1608858051246.0,221656067510.0,443217537739.0,2016-03-31
183190,260682980474.0,815413717023.0,87318724822.0,187748256155.0,2016-03-31
2310,192098655824.0,660822056940.0,129837722944.0,220809102280.0,2016-03-31
67390,104476506731.0,190756647936.0,51198978980.0,114631546123.0,2016-03-31
20560,1611606490321.0,9546944216780.0,3586968137735.0,8647328427141.0,2016-03-31
143160,147648689601.0,197951840214.0,18816223181.0,21954837190.0,2016-03-31
60570,49093475498.0,58409692404.0,5381075858.0,11223065816.0,2016-03-31
122900,944503086228.0,1183540305224.0,715992856227.0,756361426495.0,2016-03-31
99190,80870193248.0,185645104056.0,20190070381.0,49640238703.0,2016-03-31
214430,44619897981.0,69770949787.0,13225534401.0,18758358544.0,2016-03-31
40910,53410987414.0,128132128241.0,35710091610.0,40937181179.0,2016-03-31
10780,1233328051392.0,1862944726456.0,766983664948.0,1238058088765.0,2016-03-31
38880,24439692416.0,75880218337.0,20963629575.0,39864516484.0,2016-03-31
3560,77841692803.0,253591596268.0,31762543474.0,37652533817.0,2016-03-31
31310,63945256123.0,106468897449.0,24194950238.0,40349098195.0,2016-03-31
39570,127792018831.0,221370637665.0,53308432944.0,59896053783.0,2016-03-31
23890,218977466504.0,324117996322.0,125790646324.0,131423414100.0,2016-03-31
67160,41001637442.0,71647762209.0,21623809705.0,22798809705.0,2016-03-31
1540,136599608064.0,195525747777.0,37789539319.0,65641064407.0,2016-03-31
53800,118679140545.0,193951486742.0,33870579535.0,35310127270.0,2016-03-31
1780,238769692195.0,443986744130.0,226078476852.0,276626539308.0,2016-03-31
131370,22107146427.0,53875577180.0,4066608819.0,4066608819.0,2016-03-31
61040,113754377051.0,183320738224.0,75206882505.0,76933350105.0,2016-03-31
196170,26097944996.0,38943547046.0,453977540.0,897284900.0,2016-03-31
161000,174093521828.0,333243316239.0,117168064508.0,125053510944.0,2016-03-31
52790,71861944683.0,149879873701.0,25499897409.0,30974336261.0,2016-03-31
102120,50280280354.0,92477661542.0,12163719014.0,18132418604.0,2016-03-31
11090,103283256857.0,143303427842.0,73059770778.0,84135155724.0,2016-03-31
25980,167615715683.0,538427970802.0,103257916079.0,251493270707.0,2016-03-31
38680,83797338555.0,118742396871.0,45696287844.0,47609388802.0,2016-03-31
25620,43578683465.0,50749653023.0,14719319235.0,29760651095.0,2016-03-31
97780,68273316476.0,135159319476.0,37591292765.0,47256909931.0,2016-03-31
101490,34065120866.0,99514745578.0,20332084848.0,27644407268.0,2016-03-31
95910,196427101513.0,301484611954.0,142532059371.0,209993233589.0,2016-03-31
31330,173275920984.0,250796180432.0,134021847148.0,136770070280.0,2016-03-31
56190,554948566758.0,1206118299186.0,293033522909.0,578979840513.0,2016-03-31
5850,798435651863.0,1580720263143.0,573816814350.0,762052303520.0,2016-03-31
41510,286550338473.0,514231765347.0,104206921703.0,144139228599.0,2016-03-31
7820,51988395663.0,76254985395.0,20279852051.0,23224752502.0,2016-03-31
109610,98550209305.0,223443705309.0,126895111664.0,170560053123.0,2016-03-31
12750,372811356131.0,1403025514947.0,330584907209.0,410469300042.0,2016-03-31
123700,129997693149.0,198182844557.0,24288172582.0,34158305213.0,2016-03-31
25530,158933763781.0,272982431910.0,25051643571.0,46779341032.0,2016-03-31
96630,86868708735.0,165238831594.0,75987034105.0,97705075773.0,2016-03-31
69510,134191626613.0,172599935010.0,56819706689.0,60368060424.0,2016-03-31
41910,38854754617.0,93349556509.0,12270765133.0,19735781279.0,2016-03-31
39440,56601458603.0,85750704246.0,32801061551.0,34952514935.0,2016-03-31
52020,23639973431.0,36661747682.0,1198386446.0,6732395868.0,2016-03-31
58610,109379567032.0,164900099227.0,73301303839.0,85957579793.0,2016-03-31
23960,203802735614.0,376616040906.0,232805532795.0,260884736185.0,2016-03-31
200710,37391863346.0,44467002127.0,7958708887.0,8746981293.0,2016-03-31
78520,189861455895.0,250985486319.0,57710839717.0,65353293637.0,2016-03-31
3800,93165357682.0,392744354005.0,34815430343.0,41773609977.0,2016-03-31
88800,292265625634.0,495635586887.0,300912908384.0,354865250697.0,2016-03-31
15260,44202093306.0,124466754932.0,39096083765.0,62883183500.0,2016-03-31
28300,35037764304.0,190474296016.0,14958503301.0,61471342797.0,2016-03-31
67630,26846270114.0,40342231544.0,13417240532.0,15668522609.0,2016-03-31
182400,24769063915.0,31105918044.0,1038229845.0,2770884506.0,2016-03-31
38870,78933710974.0,124896585151.0,41008704737.0,67001838714.0,2016-03-31
